"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"315",17910,"Native",14,29,"continuation","rp","continuation rp",5,0,219,219,0.5,0.5
"316",17912,"Native",14,40,"continuation","rp","continuation rp",8,0,186,186,0.5,0.5
"317",17914,"Native",14,44,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"318",17916,"Native",14,45,"continuation","rp","continuation rp",5,0,141,141,0.5,0.5
"319",17918,"Native",14,25,"continuation","rp","continuation rp",5,0,165,165,0.5,0.5
"320",17920,"Native",14,48,"continuation","rp","continuation rp",8,0,108,108,0.5,0.5
"321",17922,"Native",14,46,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"322",17924,"Native",14,33,"continuation","rp","continuation rp",5,0,160,160,0.5,0.5
"323",17926,"Native",14,26,"continuation","rp","continuation rp",6,0,214,214,0.5,0.5
"324",17928,"Native",14,37,"continuation","rp","continuation rp",5,0,170,170,0.5,0.5
"325",17930,"Native",14,38,"continuation","rp","continuation rp",6,0,141,141,0.5,0.5
"326",17932,"Native",14,34,"continuation","rp","continuation rp",6,0,90,90,0.5,0.5
"327",17934,"Native",14,43,"continuation","rp","continuation rp",7,1,0,NA,0.5,0.5
"328",17936,"Native",14,32,"continuation","rp","continuation rp",8,0,187,187,0.5,0.5
"329",17938,"Native",14,27,"continuation","rp","continuation rp",7,0,213,213,0.5,0.5
"330",17940,"Native",14,42,"continuation","rp","continuation rp",6,0,205,205,0.5,0.5
"331",17942,"Native",14,47,"continuation","rp","continuation rp",7,0,229,229,0.5,0.5
"332",17944,"Native",14,41,"continuation","rp","continuation rp",5,0,206,206,0.5,0.5
"333",17946,"Native",14,28,"continuation","rp","continuation rp",8,0,125,125,0.5,0.5
"334",17948,"Native",14,39,"continuation","rp","continuation rp",7,1,0,NA,0.5,0.5
"335",17950,"Native",14,31,"continuation","rp","continuation rp",7,0,220,220,0.5,0.5
"336",17952,"Native",14,36,"continuation","rp","continuation rp",8,0,122,122,0.5,0.5
"337",17953,"Native",15,27,"continuation","rp","continuation rp",8,0,199,199,0.5,0.5
"338",17955,"Native",15,33,"continuation","rp","continuation rp",6,0,190,190,0.5,0.5
"339",17957,"Native",15,25,"continuation","rp","continuation rp",6,0,151,151,0.5,0.5
"340",17959,"Native",15,28,"continuation","rp","continuation rp",5,0,177,177,0.5,0.5
"341",17961,"Native",15,31,"continuation","rp","continuation rp",8,0,187,187,0.5,0.5
"342",17963,"Native",15,43,"continuation","rp","continuation rp",8,0,506,506,0.5,0.5
"343",17965,"Native",15,35,"continuation","rp","continuation rp",8,0,167,167,0.5,0.5
"344",17967,"Native",15,38,"continuation","rp","continuation rp",7,0,159,159,0.5,0.5
"345",17969,"Native",15,47,"continuation","rp","continuation rp",8,0,318,318,0.5,0.5
"346",17971,"Native",15,34,"continuation","rp","continuation rp",7,0,177,177,0.5,0.5
"347",17973,"Native",15,42,"continuation","rp","continuation rp",7,0,153,153,0.5,0.5
"348",17975,"Native",15,39,"continuation","rp","continuation rp",8,0,587,587,0.5,0.5
"349",17977,"Native",15,32,"continuation","rp","continuation rp",5,0,169,169,0.5,0.5
"350",17979,"Native",15,30,"continuation","rp","continuation rp",7,0,221,221,0.5,0.5
"351",17981,"Native",15,48,"continuation","rp","continuation rp",5,0,237,237,0.5,0.5
"352",17983,"Native",15,45,"continuation","rp","continuation rp",6,0,199,199,0.5,0.5
"353",17985,"Native",15,46,"continuation","rp","continuation rp",7,0,351,351,0.5,0.5
"354",17987,"Native",15,37,"continuation","rp","continuation rp",6,0,349,349,0.5,0.5
"355",17989,"Native",15,36,"continuation","rp","continuation rp",5,0,534,534,0.5,0.5
"356",17991,"Native",15,29,"continuation","rp","continuation rp",6,0,179,179,0.5,0.5
"357",17993,"Native",15,40,"continuation","rp","continuation rp",5,0,252,252,0.5,0.5
"358",17995,"Native",15,44,"continuation","rp","continuation rp",5,0,244,244,0.5,0.5
"359",17997,"Native",15,41,"continuation","rp","continuation rp",6,0,308,308,0.5,0.5
"360",17999,"Native",15,26,"continuation","rp","continuation rp",7,0,457,457,0.5,0.5
"361",18001,"Native",16,25,"continuation","rp","continuation rp",7,0,190,190,0.5,0.5
"362",18003,"Native",16,29,"continuation","rp","continuation rp",7,0,182,182,0.5,0.5
"363",18005,"Native",16,35,"continuation","rp","continuation rp",5,0,174,174,0.5,0.5
"364",18007,"Native",16,32,"continuation","rp","continuation rp",6,0,426,426,0.5,0.5
"365",18009,"Native",16,47,"continuation","rp","continuation rp",5,0,489,489,0.5,0.5
"366",18011,"Native",16,37,"continuation","rp","continuation rp",7,0,325,325,0.5,0.5
"367",18013,"Native",16,43,"continuation","rp","continuation rp",5,0,329,329,0.5,0.5
"368",18015,"Native",16,28,"continuation","rp","continuation rp",6,0,360,360,0.5,0.5
"369",18017,"Native",16,39,"continuation","rp","continuation rp",5,0,189,189,0.5,0.5
"370",18019,"Native",16,30,"continuation","rp","continuation rp",8,0,391,391,0.5,0.5
"371",18021,"Native",16,26,"continuation","rp","continuation rp",8,0,200,200,0.5,0.5
"372",18023,"Native",16,27,"continuation","rp","continuation rp",5,0,248,248,0.5,0.5
"373",18025,"Native",16,44,"continuation","rp","continuation rp",6,0,177,177,0.5,0.5
"374",18027,"Native",16,42,"continuation","rp","continuation rp",8,0,200,200,0.5,0.5
"375",18029,"Native",16,33,"continuation","rp","continuation rp",7,0,553,553,0.5,0.5
"376",18031,"Native",16,45,"continuation","rp","continuation rp",7,0,363,363,0.5,0.5
"377",18033,"Native",16,48,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"378",18035,"Native",16,46,"continuation","rp","continuation rp",8,0,175,175,0.5,0.5
"379",18037,"Native",16,31,"continuation","rp","continuation rp",5,0,192,192,0.5,0.5
"380",18039,"Native",16,38,"continuation","rp","continuation rp",8,0,518,518,0.5,0.5
"381",18041,"Native",16,40,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"382",18043,"Native",16,34,"continuation","rp","continuation rp",8,0,447,447,0.5,0.5
"383",18045,"Native",16,41,"continuation","rp","continuation rp",7,0,373,373,0.5,0.5
"384",18047,"Native",16,36,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"385",18049,"Native",17,35,"continuation","rp","continuation rp",6,0,624,624,0.5,0.5
"386",18051,"Native",17,44,"continuation","rp","continuation rp",7,0,152,152,0.5,0.5
"387",18053,"Native",17,45,"continuation","rp","continuation rp",8,0,302,302,0.5,0.5
"388",18055,"Native",17,27,"continuation","rp","continuation rp",6,0,307,307,0.5,0.5
"389",18057,"Native",17,32,"continuation","rp","continuation rp",7,0,508,508,0.5,0.5
"390",18059,"Native",17,31,"continuation","rp","continuation rp",6,0,348,348,0.5,0.5
"391",18061,"Native",17,43,"continuation","rp","continuation rp",6,0,271,271,0.5,0.5
"392",18063,"Native",17,25,"continuation","rp","continuation rp",8,0,506,506,0.5,0.5
"393",18065,"Native",17,38,"continuation","rp","continuation rp",5,1,0,NA,0.5,0.5
"394",18067,"Native",17,46,"continuation","rp","continuation rp",5,1,0,NA,0.5,0.5
"395",18069,"Native",17,40,"continuation","rp","continuation rp",7,0,314,314,0.5,0.5
"396",18071,"Native",17,37,"continuation","rp","continuation rp",8,0,318,318,0.5,0.5
"397",18073,"Native",17,41,"continuation","rp","continuation rp",8,0,169,169,0.5,0.5
"398",18075,"Native",17,42,"continuation","rp","continuation rp",5,0,294,294,0.5,0.5
"399",18077,"Native",17,30,"continuation","rp","continuation rp",5,0,655,655,0.5,0.5
"400",18079,"Native",17,29,"continuation","rp","continuation rp",8,0,138,138,0.5,0.5
"401",18081,"Native",17,28,"continuation","rp","continuation rp",7,0,302,302,0.5,0.5
"402",18083,"Native",17,33,"continuation","rp","continuation rp",8,0,298,298,0.5,0.5
"403",18085,"Native",17,36,"continuation","rp","continuation rp",7,0,368,368,0.5,0.5
"404",18087,"Native",17,26,"continuation","rp","continuation rp",5,0,352,352,0.5,0.5
"405",18089,"Native",17,34,"continuation","rp","continuation rp",5,0,966,966,0.5,0.5
"406",18091,"Native",17,47,"continuation","rp","continuation rp",6,0,142,142,0.5,0.5
"407",18093,"Native",17,48,"continuation","rp","continuation rp",7,0,501,501,0.5,0.5
"408",18095,"Native",17,39,"continuation","rp","continuation rp",6,0,147,147,0.5,0.5
"409",18098,"Native",18,36,"continuation","rp","continuation rp",8,0,530,530,0.5,0.5
"410",18100,"Native",18,34,"continuation","rp","continuation rp",6,0,162,162,0.5,0.5
"411",18102,"Native",18,28,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"412",18104,"Native",18,40,"continuation","rp","continuation rp",8,0,155,155,0.5,0.5
"413",18106,"Native",18,33,"continuation","rp","continuation rp",5,0,157,157,0.5,0.5
"414",18108,"Native",18,42,"continuation","rp","continuation rp",6,0,187,187,0.5,0.5
"415",18110,"Native",18,46,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"416",18112,"Native",18,30,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"417",18114,"Native",18,27,"continuation","rp","continuation rp",7,0,157,157,0.5,0.5
"418",18116,"Native",18,47,"continuation","rp","continuation rp",7,0,305,305,0.5,0.5
"419",18118,"Native",18,35,"continuation","rp","continuation rp",7,0,494,494,0.5,0.5
"420",18120,"Native",18,37,"continuation","rp","continuation rp",5,0,407,407,0.5,0.5
"421",18122,"Native",18,25,"continuation","rp","continuation rp",5,1,0,NA,0.5,0.5
"422",18124,"Native",18,44,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"423",18126,"Native",18,39,"continuation","rp","continuation rp",7,1,0,NA,0.5,0.5
"424",18128,"Native",18,41,"continuation","rp","continuation rp",5,0,262,262,0.5,0.5
"425",18130,"Native",18,29,"continuation","rp","continuation rp",5,0,157,157,0.5,0.5
"426",18132,"Native",18,32,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"427",18134,"Native",18,26,"continuation","rp","continuation rp",6,0,284,284,0.5,0.5
"428",18136,"Native",18,31,"continuation","rp","continuation rp",7,0,146,146,0.5,0.5
"429",18138,"Native",18,43,"continuation","rp","continuation rp",7,1,0,NA,0.5,0.5
"430",18140,"Native",18,45,"continuation","rp","continuation rp",5,1,0,NA,0.5,0.5
"431",18142,"Native",18,38,"continuation","rp","continuation rp",6,0,322,322,0.5,0.5
"432",18144,"Native",18,48,"continuation","rp","continuation rp",8,0,156,156,0.5,0.5
"433",18146,"Native",19,26,"continuation","rp","continuation rp",7,0,224,224,0.5,0.5
"434",18148,"Native",19,27,"continuation","rp","continuation rp",8,0,185,185,0.5,0.5
"435",18150,"Native",19,43,"continuation","rp","continuation rp",8,0,165,165,0.5,0.5
"436",18152,"Native",19,40,"continuation","rp","continuation rp",5,0,237,237,0.5,0.5
"437",18154,"Native",19,48,"continuation","rp","continuation rp",5,0,546,546,0.5,0.5
"438",18156,"Native",19,38,"continuation","rp","continuation rp",7,0,245,245,0.5,0.5
"439",18158,"Native",19,28,"continuation","rp","continuation rp",5,0,206,206,0.5,0.5
"440",18160,"Native",19,31,"continuation","rp","continuation rp",8,0,243,243,0.5,0.5
"441",18162,"Native",19,37,"continuation","rp","continuation rp",6,0,279,279,0.5,0.5
"442",18164,"Native",19,30,"continuation","rp","continuation rp",7,1,0,NA,0.5,0.5
"443",18166,"Native",19,44,"continuation","rp","continuation rp",5,0,246,246,0.5,0.5
"444",18168,"Native",19,32,"continuation","rp","continuation rp",5,1,0,NA,0.5,0.5
"445",18170,"Native",19,42,"continuation","rp","continuation rp",7,0,160,160,0.5,0.5
"446",18172,"Native",19,46,"continuation","rp","continuation rp",7,0,197,197,0.5,0.5
"447",18174,"Native",19,34,"continuation","rp","continuation rp",7,1,0,NA,0.5,0.5
"448",18176,"Native",19,39,"continuation","rp","continuation rp",8,0,312,312,0.5,0.5
"449",18178,"Native",19,36,"continuation","rp","continuation rp",5,0,213,213,0.5,0.5
"450",18180,"Native",19,35,"continuation","rp","continuation rp",8,0,359,359,0.5,0.5
"451",18182,"Native",19,25,"continuation","rp","continuation rp",6,0,124,124,0.5,0.5
"452",18184,"Native",19,45,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"453",18186,"Native",19,29,"continuation","rp","continuation rp",6,0,263,263,0.5,0.5
"454",18188,"Native",19,41,"continuation","rp","continuation rp",6,0,208,208,0.5,0.5
"455",18190,"Native",19,33,"continuation","rp","continuation rp",6,0,342,342,0.5,0.5
"456",18192,"Native",19,47,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"457",18193,"Native",20,44,"continuation","rp","continuation rp",6,0,179,179,0.5,0.5
"458",18195,"Native",20,42,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"459",18197,"Native",20,34,"continuation","rp","continuation rp",8,0,201,201,0.5,0.5
"460",18199,"Native",20,27,"continuation","rp","continuation rp",5,0,176,176,0.5,0.5
"461",18201,"Native",20,32,"continuation","rp","continuation rp",6,0,282,282,0.5,0.5
"462",18203,"Native",20,37,"continuation","rp","continuation rp",7,0,205,205,0.5,0.5
"463",18205,"Native",20,36,"continuation","rp","continuation rp",6,0,124,124,0.5,0.5
"464",18207,"Native",20,40,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"465",18209,"Native",20,30,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"466",18211,"Native",20,48,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"467",18213,"Native",20,45,"continuation","rp","continuation rp",7,0,173,173,0.5,0.5
"468",18215,"Native",20,28,"continuation","rp","continuation rp",6,0,120,120,0.5,0.5
"469",18217,"Native",20,47,"continuation","rp","continuation rp",5,0,164,164,0.5,0.5
"470",18219,"Native",20,43,"continuation","rp","continuation rp",5,0,146,146,0.5,0.5
"471",18221,"Native",20,33,"continuation","rp","continuation rp",7,0,186,186,0.5,0.5
"472",18223,"Native",20,41,"continuation","rp","continuation rp",7,0,150,150,0.5,0.5
"473",18225,"Native",20,46,"continuation","rp","continuation rp",8,0,183,183,0.5,0.5
"474",18227,"Native",20,39,"continuation","rp","continuation rp",5,0,148,148,0.5,0.5
"475",18229,"Native",20,35,"continuation","rp","continuation rp",5,0,172,172,0.5,0.5
"476",18231,"Native",20,31,"continuation","rp","continuation rp",5,0,178,178,0.5,0.5
"477",18233,"Native",20,29,"continuation","rp","continuation rp",7,0,150,150,0.5,0.5
"478",18235,"Native",20,38,"continuation","rp","continuation rp",8,0,111,111,0.5,0.5
"479",18237,"Native",20,26,"continuation","rp","continuation rp",8,0,253,253,0.5,0.5
"480",18239,"Native",20,25,"continuation","rp","continuation rp",7,0,235,235,0.5,0.5
"481",18242,"Native",21,47,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"482",18244,"Native",21,33,"continuation","rp","continuation rp",8,0,312,312,0.5,0.5
"483",18246,"Native",21,31,"continuation","rp","continuation rp",6,0,310,310,0.5,0.5
"484",18248,"Native",21,28,"continuation","rp","continuation rp",7,0,390,390,0.5,0.5
"485",18250,"Native",21,29,"continuation","rp","continuation rp",8,0,806,806,0.5,0.5
"486",18252,"Native",21,26,"continuation","rp","continuation rp",5,0,256,256,0.5,0.5
"487",18254,"Native",21,40,"continuation","rp","continuation rp",7,1,0,NA,0.5,0.5
"488",18256,"Native",21,48,"continuation","rp","continuation rp",7,0,200,200,0.5,0.5
"489",18258,"Native",21,32,"continuation","rp","continuation rp",7,0,444,444,0.5,0.5
"490",18260,"Native",21,44,"continuation","rp","continuation rp",7,0,316,316,0.5,0.5
"491",18262,"Native",21,36,"continuation","rp","continuation rp",7,0,370,370,0.5,0.5
"492",18264,"Native",21,41,"continuation","rp","continuation rp",8,0,206,206,0.5,0.5
"493",18266,"Native",21,34,"continuation","rp","continuation rp",5,0,216,216,0.5,0.5
"494",18268,"Native",21,38,"continuation","rp","continuation rp",5,0,142,142,0.5,0.5
"495",18270,"Native",21,43,"continuation","rp","continuation rp",6,0,1158,1158,0.5,0.5
"496",18272,"Native",21,25,"continuation","rp","continuation rp",8,0,358,358,0.5,0.5
"497",18274,"Native",21,37,"continuation","rp","continuation rp",8,0,882,882,0.5,0.5
"498",18276,"Native",21,27,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"499",18278,"Native",21,46,"continuation","rp","continuation rp",5,0,204,204,0.5,0.5
"500",18280,"Native",21,42,"continuation","rp","continuation rp",5,0,278,278,0.5,0.5
"501",18282,"Native",21,45,"continuation","rp","continuation rp",8,0,264,264,0.5,0.5
"502",18284,"Native",21,35,"continuation","rp","continuation rp",6,0,2136,2136,0.5,0.5
"503",18286,"Native",21,39,"continuation","rp","continuation rp",6,0,298,298,0.5,0.5
"504",18288,"Native",21,30,"continuation","rp","continuation rp",5,0,474,474,0.5,0.5
"505",18290,"Native",22,43,"continuation","rp","continuation rp",7,0,270,270,0.5,0.5
"506",18292,"Native",22,39,"continuation","rp","continuation rp",7,0,367,367,0.5,0.5
"507",18294,"Native",22,46,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"508",18296,"Native",22,48,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"509",18298,"Native",22,40,"continuation","rp","continuation rp",8,0,257,257,0.5,0.5
"510",18300,"Native",22,42,"continuation","rp","continuation rp",6,0,215,215,0.5,0.5
"511",18302,"Native",22,25,"continuation","rp","continuation rp",5,0,164,164,0.5,0.5
"512",18304,"Native",22,35,"continuation","rp","continuation rp",7,0,161,161,0.5,0.5
"513",18306,"Native",22,29,"continuation","rp","continuation rp",5,0,200,200,0.5,0.5
"514",18308,"Native",22,37,"continuation","rp","continuation rp",5,0,912,912,0.5,0.5
"515",18310,"Native",22,45,"continuation","rp","continuation rp",5,0,312,312,0.5,0.5
"516",18312,"Native",22,41,"continuation","rp","continuation rp",5,1,0,NA,0.5,0.5
"517",18314,"Native",22,26,"continuation","rp","continuation rp",6,0,261,261,0.5,0.5
"518",18316,"Native",22,32,"continuation","rp","continuation rp",8,0,234,234,0.5,0.5
"519",18318,"Native",22,47,"continuation","rp","continuation rp",7,0,345,345,0.5,0.5
"520",18320,"Native",22,27,"continuation","rp","continuation rp",7,0,271,271,0.5,0.5
"521",18322,"Native",22,44,"continuation","rp","continuation rp",8,0,216,216,0.5,0.5
"522",18324,"Native",22,28,"continuation","rp","continuation rp",8,0,196,196,0.5,0.5
"523",18326,"Native",22,30,"continuation","rp","continuation rp",6,0,160,160,0.5,0.5
"524",18328,"Native",22,34,"continuation","rp","continuation rp",6,0,423,423,0.5,0.5
"525",18330,"Native",22,36,"continuation","rp","continuation rp",8,0,256,256,0.5,0.5
"526",18332,"Native",22,31,"continuation","rp","continuation rp",7,0,263,263,0.5,0.5
"527",18334,"Native",22,33,"continuation","rp","continuation rp",5,0,383,383,0.5,0.5
"528",18336,"Native",22,38,"continuation","rp","continuation rp",6,0,249,249,0.5,0.5
"529",18338,"Native",23,35,"continuation","rp","continuation rp",5,0,218,218,0.5,0.5
"530",18340,"Native",23,42,"continuation","rp","continuation rp",8,0,244,244,0.5,0.5
"531",18342,"Native",23,33,"continuation","rp","continuation rp",7,0,162,162,0.5,0.5
"532",18344,"Native",23,32,"continuation","rp","continuation rp",6,0,169,169,0.5,0.5
"533",18346,"Native",23,29,"continuation","rp","continuation rp",7,0,148,148,0.5,0.5
"534",18348,"Native",23,30,"continuation","rp","continuation rp",8,0,663,663,0.5,0.5
"535",18350,"Native",23,26,"continuation","rp","continuation rp",8,0,210,210,0.5,0.5
"536",18352,"Native",23,38,"continuation","rp","continuation rp",8,0,141,141,0.5,0.5
"537",18354,"Native",23,34,"continuation","rp","continuation rp",8,0,241,241,0.5,0.5
"538",18356,"Native",23,31,"continuation","rp","continuation rp",5,0,484,484,0.5,0.5
"539",18358,"Native",23,41,"continuation","rp","continuation rp",7,0,136,136,0.5,0.5
"540",18360,"Native",23,47,"continuation","rp","continuation rp",5,0,171,171,0.5,0.5
"541",18362,"Native",23,28,"continuation","rp","continuation rp",6,0,238,238,0.5,0.5
"542",18364,"Native",23,25,"continuation","rp","continuation rp",7,0,164,164,0.5,0.5
"543",18366,"Native",23,46,"continuation","rp","continuation rp",8,0,168,168,0.5,0.5
"544",18368,"Native",23,43,"continuation","rp","continuation rp",5,0,180,180,0.5,0.5
"545",18370,"Native",23,39,"continuation","rp","continuation rp",5,0,158,158,0.5,0.5
"546",18372,"Native",23,27,"continuation","rp","continuation rp",5,0,129,129,0.5,0.5
"547",18374,"Native",23,44,"continuation","rp","continuation rp",6,0,224,224,0.5,0.5
"548",18376,"Native",23,40,"continuation","rp","continuation rp",6,0,223,223,0.5,0.5
"549",18378,"Native",23,48,"continuation","rp","continuation rp",6,0,155,155,0.5,0.5
"550",18380,"Native",23,36,"continuation","rp","continuation rp",6,0,208,208,0.5,0.5
"551",18382,"Native",23,45,"continuation","rp","continuation rp",7,0,219,219,0.5,0.5
"552",18384,"Native",23,37,"continuation","rp","continuation rp",7,0,465,465,0.5,0.5
"553",18386,"Native",24,42,"continuation","rp","continuation rp",7,0,397,397,0.5,0.5
"554",18388,"Native",24,43,"continuation","rp","continuation rp",8,0,210,210,0.5,0.5
"555",18390,"Native",24,33,"continuation","rp","continuation rp",6,0,163,163,0.5,0.5
"556",18392,"Native",24,41,"continuation","rp","continuation rp",6,0,227,227,0.5,0.5
"557",18394,"Native",24,45,"continuation","rp","continuation rp",6,0,305,305,0.5,0.5
"558",18396,"Native",24,44,"continuation","rp","continuation rp",5,0,244,244,0.5,0.5
"559",18398,"Native",24,47,"continuation","rp","continuation rp",8,0,425,425,0.5,0.5
"560",18400,"Native",24,38,"continuation","rp","continuation rp",7,0,359,359,0.5,0.5
"561",18402,"Native",24,28,"continuation","rp","continuation rp",5,0,461,461,0.5,0.5
"562",18404,"Native",24,27,"continuation","rp","continuation rp",8,0,251,251,0.5,0.5
"563",18406,"Native",24,31,"continuation","rp","continuation rp",8,0,405,405,0.5,0.5
"564",18408,"Native",24,32,"continuation","rp","continuation rp",5,0,381,381,0.5,0.5
"565",18410,"Native",24,30,"continuation","rp","continuation rp",7,0,416,416,0.5,0.5
"566",18412,"Native",24,46,"continuation","rp","continuation rp",7,0,309,309,0.5,0.5
"567",18414,"Native",24,35,"continuation","rp","continuation rp",8,0,490,490,0.5,0.5
"568",18416,"Native",24,37,"continuation","rp","continuation rp",6,0,450,450,0.5,0.5
"569",18418,"Native",24,25,"continuation","rp","continuation rp",6,0,143,143,0.5,0.5
"570",18420,"Native",24,29,"continuation","rp","continuation rp",6,0,316,316,0.5,0.5
"571",18422,"Native",24,34,"continuation","rp","continuation rp",7,0,311,311,0.5,0.5
"572",18424,"Native",24,40,"continuation","rp","continuation rp",5,0,412,412,0.5,0.5
"573",18426,"Native",24,39,"continuation","rp","continuation rp",8,0,353,353,0.5,0.5
"574",18428,"Native",24,36,"continuation","rp","continuation rp",5,0,173,173,0.5,0.5
"575",18430,"Native",24,48,"continuation","rp","continuation rp",5,0,338,338,0.5,0.5
"576",18432,"Native",24,26,"continuation","rp","continuation rp",7,0,330,330,0.5,0.5
"577",18434,"Native",25,48,"continuation","rp","continuation rp",6,0,6389,6389,0.5,0.5
"578",18436,"Native",25,28,"continuation","rp","continuation rp",6,0,570,570,0.5,0.5
"579",18438,"Native",25,46,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"580",18440,"Native",25,27,"continuation","rp","continuation rp",5,0,279,279,0.5,0.5
"581",18442,"Native",25,25,"continuation","rp","continuation rp",7,0,243,243,0.5,0.5
"582",18444,"Native",25,43,"continuation","rp","continuation rp",5,0,190,190,0.5,0.5
"583",18446,"Native",25,34,"continuation","rp","continuation rp",8,0,235,235,0.5,0.5
"584",18448,"Native",25,36,"continuation","rp","continuation rp",6,0,172,172,0.5,0.5
"585",18450,"Native",25,31,"continuation","rp","continuation rp",5,1,0,NA,0.5,0.5
"586",18452,"Native",25,37,"continuation","rp","continuation rp",7,0,304,304,0.5,0.5
"587",18454,"Native",25,30,"continuation","rp","continuation rp",8,0,161,161,0.5,0.5
"588",18456,"Native",25,45,"continuation","rp","continuation rp",7,0,268,268,0.5,0.5
"589",18458,"Native",25,38,"continuation","rp","continuation rp",8,0,106,106,0.5,0.5
"590",18460,"Native",25,40,"continuation","rp","continuation rp",6,0,208,208,0.5,0.5
"591",18462,"Native",25,32,"continuation","rp","continuation rp",6,0,452,452,0.5,0.5
"592",18464,"Native",25,47,"continuation","rp","continuation rp",5,1,0,NA,0.5,0.5
"593",18466,"Native",25,41,"continuation","rp","continuation rp",7,0,170,170,0.5,0.5
"594",18468,"Native",25,33,"continuation","rp","continuation rp",7,0,171,171,0.5,0.5
"595",18470,"Native",25,26,"continuation","rp","continuation rp",8,0,191,191,0.5,0.5
"596",18472,"Native",25,35,"continuation","rp","continuation rp",5,0,357,357,0.5,0.5
"597",18474,"Native",25,42,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"598",18476,"Native",25,44,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"599",18478,"Native",25,29,"continuation","rp","continuation rp",7,0,322,322,0.5,0.5
"600",18480,"Native",25,39,"continuation","rp","continuation rp",5,0,233,233,0.5,0.5
"601",18481,"Native",26,27,"continuation","rp","continuation rp",6,1,0,NA,0.5,0.5
"602",18483,"Native",26,33,"continuation","rp","continuation rp",8,0,195,195,0.5,0.5
"603",18485,"Native",26,30,"continuation","rp","continuation rp",5,1,0,NA,0.5,0.5
"604",18487,"Native",26,42,"continuation","rp","continuation rp",5,0,221,221,0.5,0.5
"605",18489,"Native",26,46,"continuation","rp","continuation rp",5,1,0,NA,0.5,0.5
"606",18491,"Native",26,29,"continuation","rp","continuation rp",8,0,267,267,0.5,0.5
"607",18493,"Native",26,28,"continuation","rp","continuation rp",7,0,164,164,0.5,0.5
"608",18495,"Native",26,31,"continuation","rp","continuation rp",6,0,187,187,0.5,0.5
"609",18497,"Native",26,34,"continuation","rp","continuation rp",5,0,180,180,0.5,0.5
"610",18499,"Native",26,43,"continuation","rp","continuation rp",6,0,262,262,0.5,0.5
"611",18501,"Native",26,26,"continuation","rp","continuation rp",5,0,212,212,0.5,0.5
"612",18503,"Native",26,40,"continuation","rp","continuation rp",7,0,326,326,0.5,0.5
"613",18505,"Native",26,32,"continuation","rp","continuation rp",7,0,338,338,0.5,0.5
"614",18507,"Native",26,35,"continuation","rp","continuation rp",6,0,182,182,0.5,0.5
"615",18509,"Native",26,39,"continuation","rp","continuation rp",6,0,198,198,0.5,0.5
"616",18511,"Native",26,45,"continuation","rp","continuation rp",8,0,211,211,0.5,0.5
"617",18513,"Native",26,37,"continuation","rp","continuation rp",8,1,0,NA,0.5,0.5
"618",18515,"Native",26,36,"continuation","rp","continuation rp",7,0,148,148,0.5,0.5
"619",18517,"Native",26,47,"continuation","rp","continuation rp",6,0,163,163,0.5,0.5
"620",18519,"Native",26,25,"continuation","rp","continuation rp",8,0,195,195,0.5,0.5
"621",18521,"Native",26,38,"continuation","rp","continuation rp",5,0,199,199,0.5,0.5
"622",18523,"Native",26,44,"continuation","rp","continuation rp",7,0,152,152,0.5,0.5
"623",18525,"Native",26,41,"continuation","rp","continuation rp",8,0,199,199,0.5,0.5
"624",18527,"Native",26,48,"continuation","rp","continuation rp",7,0,209,209,0.5,0.5
"625",18529,"Native",27,34,"continuation","rp","continuation rp",6,0,211,211,0.5,0.5
"626",18531,"Native",27,28,"continuation","rp","continuation rp",8,0,190,190,0.5,0.5
"627",18533,"Native",27,36,"continuation","rp","continuation rp",8,0,212,212,0.5,0.5
"628",18535,"Native",27,25,"continuation","rp","continuation rp",5,0,171,171,0.5,0.5
"629",18537,"Native",27,40,"continuation","rp","continuation rp",8,0,381,381,0.5,0.5
"630",18539,"Native",27,33,"continuation","rp","continuation rp",5,0,222,222,0.5,0.5
